HOG h1	104.925000	106.795000	ComeHere 0.963416
HOG h1	107.045000	108.882000	ComeHere 0.967013
HOG h1	109.295000	111.356000	ComeHere 0.955962
HOG h1	148.024000	150.101000	ComeHere 0.947957
HOG h1	150.461000	153.085000	ComeHere 0.962742
HOG h1	153.085000	155.314000	ComeHere 0.960937
HOG h1	155.525000	157.965000	ComeHere 0.953642
HOG h1	263.946000	265.727000	ComeHere 0.963547
HOG h1	265.727000	268.203000	ComeHere 0.956834
HOG h1	268.203000	270.925000	ComeHere 0.953433
HOG h1	270.925000	274.070000	ComeHere 0.972339
HOG h2	10.473000	12.473000	Help 0.390509
HOG h2	15.381000	17.319000	Help 0.601385
HOG h2	17.610000	19.916000	Help 0.490069
HOG h2	21.436000	23.191000	Help 0.559322
HOG h2	27.379000	30.491000	Help 0.269409
HOG h2	30.492000	32.933000	Help 0.334120
HOG h2	32.940000	35.196000	Help 0.346801
HOG h2	35.196000	37.396000	Help 0.312325
HOG h2	45.778000	48.226000	Help 0.316527
HOG h2	49.312000	51.899000	Help 0.297559
HOG h2	52.230000	55.179000	Help 0.275229
HOG h2	55.419000	57.503000	Help 0.324967
HOG h2	72.400000	74.417000	Help 0.378954
HOG h2	74.850000	77.166000	Help 0.462961
HOG h2	77.217000	79.675000	Help 0.369061
HOG h2	80.088000	82.097000	Help 0.348990
HOG h2	88.085000	90.134000	Help 0.367996
HOG h2	90.193000	92.412000	Help 0.362869
HOG h2	92.509000	94.676000	Help 0.394334
HOG h2	94.861000	97.344000	Help 0.334053
HOG h2	102.322000	103.960000	Help 0.417230
HOG h2	104.925000	106.795000	Help 0.398878
HOG h2	107.045000	108.882000	Help 0.414336
HOG h2	109.295000	111.356000	Help 0.417788
HOG h2	148.024000	150.101000	Help 0.322665
HOG h2	150.461000	153.085000	Help 0.295008
HOG h2	153.085000	155.314000	Help 0.336524
HOG h2	155.525000	157.965000	Help 0.383314
HOG h2	263.946000	265.727000	Help 0.200178
HOG h2	265.727000	268.203000	Help 0.335430
HOG h2	268.203000	270.925000	Help 0.342713
HOG h2	270.925000	274.070000	Help 0.232872
HOG h3	10.473000	12.473000	Park 0.042756
HOG h3	15.381000	17.319000	Park 0.029136
HOG h3	17.610000	19.916000	Park 0.052093
HOG h3	21.436000	23.191000	Park 0.054006
HOG h3	27.379000	30.491000	LetsGo 0.049092
HOG h3	30.492000	32.933000	LetsGo 0.048817
HOG h3	32.940000	35.196000	LetsGo 0.037719
HOG h3	35.196000	37.396000	LetsGo 0.039040
HOG h3	45.778000	48.226000	Park 0.066332
HOG h3	49.312000	51.899000	Park 0.047215
HOG h3	52.230000	55.179000	Park 0.058097
HOG h3	55.419000	57.503000	Park 0.079250
HOG h3	72.400000	74.417000	Park 0.026312
HOG h3	74.850000	77.166000	Park 0.027318
HOG h3	77.217000	79.675000	LetsGo 0.028382
HOG h3	80.088000	82.097000	Park 0.051865
HOG h3	88.085000	90.134000	LetsGo 0.022817
HOG h3	90.193000	92.412000	Park 0.031180
HOG h3	92.509000	94.676000	LetsGo 0.022247
HOG h3	94.861000	97.344000	Park 0.026103
HOG h3	102.322000	103.960000	Park 0.035790
HOG h3	104.925000	106.795000	Park 0.053032
HOG h3	107.045000	108.882000	Park 0.035827
HOG h3	109.295000	111.356000	Park 0.043946
HOG h3	148.024000	150.101000	LetsGo 0.059645
HOG h3	150.461000	153.085000	LetsGo 0.047373
HOG h3	153.085000	155.314000	LetsGo 0.051654
HOG h3	155.525000	157.965000	LetsGo 0.041674
HOG h3	263.946000	265.727000	Park 0.197458
HOG h3	265.727000	268.203000	Park 0.105280
HOG h3	268.203000	270.925000	Park 0.116530
HOG h3	270.925000	274.070000	Park 0.099987
HOG h4	10.473000	12.473000	LetsGo 0.029271
HOG h4	15.381000	17.319000	LetsGo 0.017260
HOG h4	17.610000	19.916000	LetsGo 0.016286
HOG h4	21.436000	23.191000	LetsGo 0.015965
HOG h4	27.379000	30.491000	Park 0.016914
HOG h4	30.492000	32.933000	Park 0.013996
HOG h4	32.940000	35.196000	Park 0.021230
HOG h4	35.196000	37.396000	Park 0.024642
HOG h4	45.778000	48.226000	LetsGo 0.017245
HOG h4	49.312000	51.899000	LetsGo 0.020474
HOG h4	52.230000	55.179000	LetsGo 0.022265
HOG h4	55.419000	57.503000	LetsGo 0.015059
HOG h4	72.400000	74.417000	LetsGo 0.021615
HOG h4	74.850000	77.166000	LetsGo 0.023779
HOG h4	77.217000	79.675000	Park 0.027233
